hryear4,pesex,peernlab,peerncov,peage,ptdtrace,pehspnon,peeduca,prcitshp,gestfips,pworwgt,peio1ocd
2010,2,2,2,59,1,2,41,1,33,16288810,3130
2010,2,1,-1,24,1,2,43,1,33,19344147,3130
2010,2,2,2,34,1,2,43,1,33,16004021,3130
2010,2,1,-1,54,1,2,43,1,33,16829301,3130
2010,2,2,2,27,1,2,43,1,33,16602011,3130
2010,2,2,2,66,1,2,40,1,33,15556296,3130
2010,2,2,1,43,1,2,44,1,33,16423651,3130
2010,2,2,2,29,1,2,43,1,33,16602011,3130
2010,1,2,2,28,1,2,41,1,34,132961853,3130
2010,2,2,2,65,2,2,44,1,34,134817474,3130
2010,2,2,2,29,1,2,42,1,34,157617115,3130
2010,2,1,-1,43,4,2,43,5,34,168849046,3130
2010,2,2,2,43,4,2,43,5,34,168849046,3130
2010,2,2,2,50,1,2,42,1,34,120157347,3130
2010,2,1,-1,53,4,2,43,4,34,103253960,3130
2010,2,2,2,51,3,2,44,1,35,62920860,3130
2010,2,2,1,27,1,2,41,1,35,39847942,3130
2010,2,2,2,50,1,2,42,1,35,69921338,3130
2010,2,1,-1,61,1,2,43,4,36,153890397,3130
2010,2,1,-1,57,2,2,41,5,36,114100253,3130
2010,2,2,2,38,2,2,43,5,36,109451980,3130
2010,2,1,-1,40,4,2,40,5,36,162748464,3130
2010,2,1,-1,22,1,2,43,1,36,171707125,3130
2010,2,1,-1,55,1,2,43,1,36,107781757,3130
2010,2,2,2,42,1,2,43,1,36,145783518,3130
2010,2,2,2,42,1,2,44,1,36,145783518,3130
2010,1,2,2,52,1,2,43,1,36,107343860,3130
2010,2,1,-1,59,4,2,42,4,36,113823600,3130
2010,2,2,2,34,1,2,43,1,36,146906513,3130
2010,2,2,2,44,2,2,43,1,37,127327621,3130
2010,2,2,2,25,1,2,41,1,37,127736268,3130
2010,2,2,2,49,1,2,43,1,37,131632116,3130
2010,2,2,2,40,1,2,41,1,37,129139147,3130
2010,2,2,1,29,1,2,43,1,37,128519628,3130
2010,2,2,2,46,1,2,41,1,37,133942509,3130
2010,2,2,2,43,1,2,43,1,38,13496516,3130
2010,2,2,2,31,1,2,43,1,38,13152506,3130
2010,2,2,2,24,1,2,42,1,38,16360171,3130
2010,2,2,2,54,1,2,43,1,38,18974946,3130
2010,1,2,2,27,1,2,43,1,39,124268317,3130
2010,2,2,2,38,1,2,42,1,39,109147061,3130
2010,2,2,2,39,1,2,43,1,39,114681487,3130
2010,1,2,2,53,1,2,40,1,39,98911231,3130
2010,2,2,2,51,1,2,44,1,39,105439821,3130
2010,2,2,2,54,1,2,42,1,39,112374907,3130
2010,2,2,2,39,1,2,41,1,39,111391132,3130
2010,2,2,2,45,1,2,42,1,39,109886639,3130
2010,2,2,2,28,1,2,41,1,39,119726094,3130
2010,2,2,2,32,1,2,41,1,40,80174647,3130
2010,1,2,2,46,1,2,43,1,40,78445756,3130
2010,2,2,2,44,1,2,43,3,40,80417849,3130
2010,2,2,2,34,7,2,42,1,40,83101454,3130
2010,2,2,2,57,1,2,45,1,40,81260540,3130
2010,2,2,1,32,1,2,43,1,41,92662834,3130
2010,1,1,-1,54,1,2,43,1,41,75230634,3130
2010,2,2,2,73,1,2,43,1,41,86133268,3130
2010,2,1,-1,41,1,2,43,1,41,96874909,3130
2010,2,2,2,49,1,2,42,1,42,121087455,3130
2010,2,2,2,34,2,2,43,1,42,127448132,3130
2010,2,2,2,32,2,1,42,1,42,109472889,3130
2010,2,1,-1,43,1,2,43,1,42,118510772,3130
2010,2,1,-1,48,1,2,43,1,42,117539262,3130
2010,2,2,2,59,1,2,41,1,42,109413519,3130
2010,2,2,2,62,1,2,43,1,42,127005500,3130
2010,2,2,2,44,1,2,42,1,42,118510772,3130
2010,2,2,2,28,1,2,42,1,42,114607996,3130
2010,2,2,2,34,1,2,42,1,42,109709816,3130
2010,2,2,2,53,1,2,43,1,42,111289351,3130
2010,2,2,2,31,1,2,43,1,42,109709816,3130
2010,1,2,2,34,1,2,41,1,42,150273863,3130
2010,2,1,-1,23,4,2,43,1,42,84655191,3130
2010,2,1,-1,47,1,2,43,3,44,18712654,3130
2010,2,1,-1,60,1,2,42,1,44,20265645,3130
2010,1,2,2,47,1,2,43,1,44,20767505,3130
2010,2,2,2,42,1,2,43,1,44,15947285,3130
2010,2,1,-1,33,15,2,43,1,44,16588323,3130
2010,2,2,2,49,1,2,44,1,44,19072035,3130
2010,2,2,2,51,1,2,44,1,44,18676495,3130
2010,2,1,-1,48,1,2,44,1,44,19072035,3130
2010,2,2,2,57,1,2,43,1,45,71487205,3130
2010,2,1,-1,47,2,2,43,1,45,80618829,3130
2010,2,2,2,63,1,2,43,1,46,15275973,3130
2010,2,2,2,55,1,2,42,1,46,13287744,3130
2010,2,2,2,49,1,2,43,1,46,13959415,3130
2010,2,2,2,59,1,2,43,1,46,13094908,3130
2010,2,2,1,34,1,2,41,1,46,11100048,3130
2010,2,2,2,26,1,2,42,1,46,16341851,3130
2010,2,2,2,25,1,2,43,1,46,15509982,3130
2010,2,2,2,27,2,2,42,1,47,200964276,3130
2010,2,2,2,33,1,2,42,1,47,165053849,3130
2010,2,2,2,53,1,2,41,1,47,120552268,3130
2010,2,2,2,25,1,2,43,1,48,121310373,3130
2010,2,2,2,27,2,2,42,4,48,120863958,3130
2010,1,2,2,47,1,2,43,1,48,120902107,3130
2010,2,2,2,57,2,2,40,1,48,94148984,3130
2010,2,2,2,49,1,1,42,4,48,114066328,3130
2010,2,2,2,39,1,1,43,1,48,111829657,3130
2010,2,2,2,57,1,2,43,1,48,114954796,3130
2010,1,1,-1,50,2,2,43,1,48,118717815,3130
2010,1,2,2,38,1,2,42,1,48,128623637,3130
2010,2,1,-1,51,4,2,43,4,48,104689919,3130
2010,2,2,2,58,2,2,43,1,48,101383576,3130
2010,2,2,2,55,2,2,42,4,48,101383576,3130
2010,2,2,2,60,1,1,43,4,48,136985537,3130
2010,1,2,2,46,1,2,43,4,48,121920385,3130
2010,2,2,2,51,1,2,43,1,48,118256684,3130
2010,2,2,2,29,1,2,40,1,48,125296359,3130
2010,1,2,2,34,1,2,43,1,48,125776241,3130
2010,2,2,2,41,1,2,41,1,48,122411775,3130
2010,2,2,2,54,1,2,42,1,48,117855010,3130
2010,2,2,2,59,1,2,41,1,49,54534389,3130
2010,2,2,2,46,1,2,42,1,49,57288930,3130
2010,2,1,-1,56,1,2,43,4,50,11604704,3130
2010,1,1,-1,23,1,2,42,1,50,12084235,3130
2010,2,1,-1,65,1,2,42,1,50,11035012,3130
2010,2,2,2,26,1,2,43,1,50,15114087,3130
2010,2,1,-1,39,1,2,44,1,50,10546682,3130
2010,2,2,2,37,2,2,44,5,50,7949694,3130
2010,2,2,2,73,1,2,41,1,51,91613214,3130
2010,2,2,2,29,1,2,43,1,53,110684415,3130
2010,2,2,2,31,1,2,42,1,53,104932487,3130
2010,2,2,2,42,1,2,43,1,53,109969841,3130
2010,2,2,2,51,1,2,42,1,53,92855450,3130
2010,2,1,-1,26,1,2,43,1,53,108383562,3130
2010,2,1,-1,33,1,2,41,1,53,106801300,3130
2010,1,2,2,46,1,2,43,1,54,49297293,3130
2010,2,2,2,58,1,2,41,1,55,87604840,3130
2010,2,2,2,55,1,2,41,1,55,91773463,3130
2010,2,2,2,31,1,2,43,1,56,12193964,3130
2010,2,2,2,51,1,2,43,1,56,10389638,3130
2010,2,2,2,28,1,2,42,1,56,12370671,3130
2010,2,2,2,60,1,2,42,1,56,11285532,3130
2011,2,2,2,45,1,2,44,1,01,117915797,3255
2011,2,2,2,22,1,2,40,1,01,240767824,3255
2011,2,1,-1,25,1,2,43,1,02,20691317,3255
2011,2,1,-1,52,1,2,42,1,02,14271836,3255
2011,2,1,-1,57,4,2,39,4,02,13581014,3255
2011,2,2,2,41,1,2,43,5,02,18485539,3255
2011,2,2,2,47,1,2,43,1,02,14856620,3255
2011,2,2,2,58,1,2,44,1,02,14072554,3255
2011,2,2,2,55,1,2,41,1,04,167131103,3255
2011,1,2,2,61,4,2,43,4,04,111350428,3255
2011,2,2,1,70,1,2,43,1,04,147208193,3255
2011,1,2,2,59,1,2,44,1,04,119783500,3255
2011,2,2,2,61,1,2,42,1,04,152316857,3255
2011,1,2,2,25,1,2,43,1,05,96124292,3255
2011,2,1,-1,52,1,2,43,1,05,79200655,3255
2011,2,2,2,33,1,2,42,1,05,76532720,3255
2011,2,2,2,37,8,2,43,3,05,69042794,3255
2011,2,2,2,29,1,1,42,1,06,106470242,3255
2011,2,2,2,41,4,2,43,5,06,109032816,3255
2011,2,1,-1,51,4,2,40,1,06,114444227,3255
2011,2,1,-1,53,2,2,44,1,06,140392026,3255
2011,2,1,-1,42,1,2,43,5,06,109871847,3255
2011,2,2,2,64,1,2,42,1,06,117180523,3255
2011,1,2,2,53,1,2,43,1,06,132941401,3255
2011,2,1,-1,36,1,1,42,4,06,122986702,3255
2011,2,1,-1,27,2,2,43,1,06,141293839,3255
2011,2,1,-1,44,4,2,43,4,06,109032816,3255
2011,2,1,-1,32,1,2,43,1,06,136859112,3255
2011,2,2,2,46,1,2,44,1,06,133192457,3255
2011,1,2,2,55,1,2,44,1,06,136283815,3255
2011,2,1,-1,42,1,2,41,1,06,132213103,3255
2011,2,2,2,57,4,2,40,4,06,123869138,3255
2011,2,2,2,37,1,2,42,1,06,138769319,3255
2011,2,2,2,41,1,2,41,1,06,128847084,3255
2011,2,2,2,43,1,2,41,1,06,133336490,3255
2011,2,2,2,40,1,1,39,4,06,102607990,3255
2011,2,1,-1,37,1,2,43,5,06,113161211,3255
2011,2,2,2,51,4,2,43,4,06,113265847,3255
2011,1,2,2,57,4,2,43,1,06,129834192,3255
2011,2,2,2,55,1,2,43,1,06,138320693,3255
2011,2,2,2,28,1,2,42,1,08,79280494,3255
2011,2,2,2,69,1,1,43,1,08,67387923,3255
2011,2,2,2,30,1,2,43,1,08,76571914,3255
2011,2,1,-1,37,1,1,43,1,09,42053590,3255
2011,2,2,2,33,1,2,43,1,09,46689537,3255
2011,2,2,2,50,1,2,43,1,09,48828700,3255
2011,2,1,-1,50,2,2,43,4,09,49220347,3255
2011,2,2,2,58,1,2,43,1,09,51652631,3255
2011,2,1,-1,54,1,2,41,1,09,50068886,3255
2011,2,2,2,27,1,2,43,1,09,48812802,3255
2011,2,2,2,57,1,2,43,4,09,51652631,3255
2011,2,2,2,60,1,2,41,1,09,46776827,3255
2011,2,2,2,59,1,2,42,1,09,51652631,3255
2011,2,1,-1,43,1,2,41,1,09,43806554,3255
2011,2,2,2,44,1,2,43,4,09,45625661,3255
2011,2,2,2,41,1,2,42,1,09,43806554,3255
2011,2,2,2,58,1,2,43,1,10,15851668,3255
2011,2,2,2,47,1,2,41,1,10,15943184,3255
2011,2,2,2,21,1,2,42,1,10,18176081,3255
2011,2,2,2,55,1,2,44,1,10,15851668,3255
2011,2,2,2,42,1,2,43,1,10,16013485,3255
2011,2,2,2,36,1,2,46,4,12,118147765,3255
2011,2,2,2,32,1,2,42,1,12,119119878,3255
2011,2,2,2,43,4,2,43,5,12,112074066,3255
2011,2,2,2,65,1,2,42,1,12,131183841,3255
2011,2,2,2,41,2,2,43,1,12,117650003,3255
2011,2,2,2,38,1,2,43,1,12,115397098,3255
2011,2,1,-1,60,1,2,43,1,12,130128501,3255
2011,2,2,2,42,1,2,44,1,12,110879293,3255
2011,2,2,2,58,2,2,42,4,12,110735435,3255
2011,2,2,2,49,1,2,42,1,12,138759949,3255
2011,2,2,1,57,1,2,42,4,12,135450362,3255
2011,2,2,2,54,1,2,42,1,12,134426926,3255
2011,2,2,2,20,1,2,40,1,12,127326884,3255
2011,2,2,2,32,1,2,43,1,13,108140793,3255
2011,2,2,2,40,2,2,43,5,13,113398620,3255
2011,2,2,2,29,1,2,41,1,13,110258214,3255
2011,2,2,2,55,1,2,43,1,13,127654395,3255
2011,2,2,2,45,1,2,43,5,15,23068506,3255
2011,2,1,-1,30,4,2,43,4,15,21660774,3255
2011,2,1,-1,63,4,2,43,4,15,18855803,3255
2011,1,1,-1,38,8,2,43,1,15,24641567,3255
2011,2,2,2,38,1,2,43,1,16,52134318,3255
2011,2,2,2,53,1,2,43,1,16,39368341,3255
2011,2,2,1,35,1,2,43,1,16,54161634,3255
2011,2,2,2,48,1,2,44,1,17,140649822,3255
2011,2,2,2,41,1,2,43,1,17,113586549,3255
2011,2,1,-1,56,1,2,40,1,17,139842475,3255
2011,2,2,2,47,1,2,43,1,17,140649822,3255
2011,2,2,2,33,1,2,43,1,17,119187326,3255
2011,2,2,2,58,1,2,43,1,17,135380891,3255
2011,2,2,2,45,1,2,44,1,17,136162480,3255
2011,2,2,2,58,4,2,43,5,17,124471413,3255
2011,2,1,-1,53,1,2,44,1,17,131229914,3255
2011,2,2,2,50,4,2,41,5,17,109924543,3255
2011,2,2,2,54,1,2,42,1,17,134987455,3255
2011,2,2,2,36,1,2,43,1,17,113697174,3255
2011,2,1,-1,39,2,2,42,1,18,104166148,3255
2011,2,1,-1,59,1,2,44,1,18,113190516,3255
2011,2,2,2,60,1,2,41,1,18,102831805,3255
2011,2,1,-1,43,1,2,43,1,18,191587590,3255
2011,2,2,2,69,1,2,43,1,18,103665769,3255
2011,2,2,2,58,1,2,41,1,19,49009041,3255
2011,2,2,2,53,1,2,43,1,19,47506352,3255
2011,2,2,2,48,1,2,42,1,19,49291983,3255
2011,2,2,2,21,1,2,42,1,19,43486993,3255
2011,2,1,-1,40,1,2,43,1,19,39810790,3255
2011,2,2,2,57,1,2,43,1,19,50925113,3255
2011,2,2,2,44,1,2,44,1,19,39734631,3255
2011,2,1,-1,49,1,2,43,1,19,51219117,3255
2011,2,2,2,27,1,2,42,1,20,58094627,3255
2011,2,2,2,55,2,2,42,1,20,56512637,3255
2011,2,1,-1,53,1,1,42,1,20,45639566,3255
2011,2,2,2,36,1,2,41,1,20,59188187,3255
2011,2,2,2,43,1,2,43,1,20,56870965,3255
2011,2,2,2,40,1,2,41,1,21,66223668,3255
2011,2,2,2,47,1,2,41,1,21,74034684,3255
2011,2,2,2,26,1,2,41,1,21,71081874,3255
2011,2,2,2,52,1,2,44,1,22,130720672,3255
2011,2,2,2,26,1,2,42,1,22,177181644,3255
2011,2,2,2,50,1,2,41,1,22,121652604,3255
2011,2,2,2,40,1,2,41,5,23,18538461,3255
2011,2,2,2,33,1,2,43,1,23,19467384,3255
2011,2,2,2,38,1,2,42,1,23,19308515,3255
2011,1,2,2,32,1,2,43,1,23,22147573,3255
2011,2,2,2,63,1,2,43,1,23,17828755,3255
2011,2,2,2,49,1,2,43,1,24,73288847,3255
2011,2,2,2,43,4,2,43,4,24,64012134,3255
2011,2,2,2,44,2,2,43,4,24,84037954,3255
2011,2,2,2,44,1,2,44,1,24,64504722,3255
2011,1,2,2,57,2,2,44,1,24,91934019,3255
2011,2,2,2,28,1,2,42,1,24,69010643,3255
2011,2,1,-1,53,2,2,39,4,24,79518962,3255
2011,2,1,-1,24,4,2,43,4,24,65595049,3255
2011,2,2,2,41,1,2,42,1,24,64504722,3255
2011,2,2,2,34,1,2,43,1,25,112218112,3255
2011,2,2,2,46,1,2,43,1,25,114061758,3255
2011,2,1,-1,28,1,2,44,1,25,114415368,3255
2011,2,1,-1,60,1,2,43,1,26,122675351,3255
2011,2,1,-1,43,1,2,43,1,26,127241772,3255
2011,2,1,-1,46,1,2,43,1,26,129935201,3255
2011,2,2,2,46,1,2,43,1,26,123443484,3255
2011,2,1,-1,36,1,2,41,1,26,126285750,3255
2011,2,1,-1,29,1,2,43,1,27,59631253,3255
2011,2,2,2,29,1,2,42,1,27,57718105,3255
2011,2,2,2,46,1,2,41,1,27,65852970,3255
2011,2,2,2,36,1,2,41,1,27,56147695,3255
2011,2,2,2,49,1,2,42,1,27,65852970,3255
2011,2,1,-1,28,1,2,41,1,27,59631253,3255
2011,2,2,2,72,1,2,46,1,28,76151732,3255
2011,2,2,2,29,1,2,43,1,28,114856220,3255
2011,2,2,2,55,1,2,42,1,28,79109858,3255
2011,2,2,2,42,1,2,44,1,29,109290796,3255
2011,2,2,2,39,1,2,43,1,29,106023286,3255
2011,2,2,2,45,1,2,43,1,29,109235653,3255
2011,2,2,2,58,1,2,41,1,29,108608628,3255
2011,2,2,2,59,1,2,43,1,29,108730827,3255
2011,2,2,2,31,1,2,39,1,29,107015912,3255
2011,2,2,2,52,1,2,41,1,29,105396980,3255
2011,2,2,2,36,1,2,42,1,29,106153321,3255
2011,2,2,2,41,1,2,39,1,29,103234033,3255
2011,2,2,2,63,1,2,41,1,30,26584108,3255
2011,2,2,2,60,1,2,43,1,31,30788891,3255
2011,2,2,2,48,1,2,43,1,31,30987178,3255
2011,2,2,2,41,1,2,43,1,31,28608147,3255
2011,2,2,2,53,1,2,42,1,31,29110302,3255
2011,2,2,2,44,1,2,43,1,31,31095974,3255
2011,2,1,-1,54,1,2,43,1,32,50296289,3255
2011,2,2,2,41,7,2,41,1,33,12823747,3255
2011,2,2,2,33,1,2,43,1,33,17535174,3255
2011,2,2,2,36,1,2,43,1,33,17392073,3255
2011,2,2,2,57,1,2,43,1,33,20354504,3255
2011,2,2,2,41,4,2,43,4,33,16583558,3255
2011,2,2,2,30,1,2,43,1,33,18001324,3255
2011,2,2,2,28,1,2,43,1,33,18353794,3255
2011,2,1,-1,51,1,2,43,4,34,123530774,3255
2011,2,1,-1,66,2,2,44,1,34,87992045,3255
2011,2,2,2,32,1,2,43,1,34,146020206,3255
2011,2,2,2,51,1,2,42,1,34,123530774,3255
2011,2,2,2,37,4,2,42,4,34,167660421,3255
2011,2,2,2,41,4,2,43,4,34,138095838,3255
2011,2,1,-1,50,1,2,43,1,34,123530774,3255
2011,2,2,2,76,1,2,44,1,35,57802003,3255
2011,2,2,2,60,1,2,43,1,36,144306823,3255
2011,2,2,2,58,2,2,42,5,36,139956132,3255
2011,2,2,2,28,1,2,43,1,36,137831775,3255
2011,2,1,-1,61,1,2,43,4,36,144306823,3255
2011,2,2,2,22,1,2,43,1,36,147236584,3255
2011,2,1,-1,48,1,2,43,1,36,106539820,3255
2011,2,1,-1,56,1,2,43,1,36,105928269,3255
2011,2,1,-1,49,1,2,44,1,36,106613013,3255
2011,2,2,2,61,1,2,41,1,36,99981238,3255
2011,2,2,1,50,2,2,42,4,36,137890659,3255
2011,2,2,1,32,2,2,43,1,37,107034169,3255
2011,2,1,-1,41,1,2,42,1,37,121791441,3255
2011,2,2,2,36,1,2,42,1,38,12960864,3255
2011,2,2,2,32,1,2,43,1,38,13068331,3255
2011,2,2,2,25,1,2,43,1,38,13274707,3255
2011,2,2,2,25,1,2,43,1,38,13601619,3255
2011,2,2,2,27,1,2,42,1,38,13274707,3255
2011,1,2,2,62,1,2,43,1,38,15262230,3255
2011,2,2,2,52,1,2,43,1,38,17850118,3255
2011,2,2,2,39,1,2,42,1,39,123423148,3255
2011,2,2,2,47,1,2,43,1,39,111670912,3255
2011,2,2,2,40,1,2,43,1,39,126231955,3255
2011,2,2,2,26,1,2,43,1,39,135049780,3255
2011,1,2,2,54,1,2,42,1,39,115730359,3255
2011,2,2,2,51,1,2,44,1,39,107625567,3255
2011,2,2,2,27,1,2,41,1,39,130805452,3255
2011,2,2,2,43,1,2,43,1,39,122264752,3255
2011,2,2,2,33,1,2,41,1,40,79883631,3255
2011,1,1,-1,47,1,2,42,1,40,75344236,3255
2011,2,2,2,45,1,2,43,3,40,89012636,3255
2011,2,2,2,35,7,2,42,1,40,66008979,3255
2011,2,2,2,42,3,2,42,1,40,54369214,3255
2011,2,1,-1,33,1,2,43,1,41,81449886,3255
2011,2,2,2,50,1,2,44,5,41,78818097,3255
2011,2,2,2,41,1,2,42,1,41,80832353,3255
2011,2,2,2,59,1,2,43,1,41,84673669,3255
2011,2,2,2,42,1,2,41,1,41,80832353,3255
2011,2,2,2,42,1,2,43,1,41,79507631,3255
2011,2,2,1,50,1,2,42,1,42,122345374,3255
2011,2,1,-1,49,1,2,43,1,42,126199226,3255
2011,2,1,-1,37,1,2,43,1,42,122997186,3255
2011,2,2,2,52,1,2,43,1,42,125237754,3255
2011,2,2,2,45,1,2,42,1,42,129945091,3255
2011,2,2,2,29,1,2,42,1,42,127990101,3255
2011,2,2,2,61,1,2,42,1,42,117881961,3255
2011,2,2,2,54,1,2,43,1,42,121147497,3255
2011,2,2,2,32,1,2,43,1,42,123519712,3255
2011,1,2,2,41,1,2,41,1,42,138142799,3255
2011,2,2,2,30,1,2,41,1,42,124009200,3255
2011,2,2,2,42,1,2,42,1,42,118181837,3255
2011,2,2,2,37,1,2,43,1,42,122997186,3255
2011,2,1,-1,48,1,2,43,3,44,16495309,3255
2011,2,2,2,39,2,2,43,1,44,19452829,3255
2011,2,2,2,45,1,2,41,1,44,16074184,3255
2011,2,1,-1,34,15,2,43,1,44,18143140,3255
2011,2,1,-1,50,1,2,44,1,44,15491887,3255
2011,2,1,-1,52,1,2,43,1,44,15491887,3255
2011,2,1,-1,49,1,2,44,1,44,16074184,3255
2011,2,2,2,53,1,2,44,1,45,93810407,3255
2011,2,2,2,49,1,2,42,1,46,11966084,3255
2011,2,2,2,50,1,2,43,1,46,11532606,3255
2011,2,2,2,27,1,2,41,1,46,14523130,3255
2011,2,2,2,23,1,2,43,1,46,19948669,3255
2011,2,2,2,50,1,2,43,1,46,15207288,3255
2011,2,2,2,55,1,2,42,1,46,16392507,3255
2011,2,2,2,26,1,2,43,1,46,19646861,3255
2011,2,2,2,47,1,2,42,1,47,137080981,3255
2011,2,2,2,53,1,2,42,1,47,128065941,3255
2011,2,2,2,34,1,2,41,1,47,164526757,3255
2011,2,2,2,25,1,2,43,1,47,164486108,3255
2011,2,2,2,28,4,2,43,4,48,91503862,3255
2011,2,2,2,33,1,2,41,1,48,134160683,3255
2011,2,2,2,26,1,2,43,1,48,133533358,3255
2011,2,2,2,28,2,2,43,4,48,185610249,3255
2011,2,2,2,40,3,2,43,1,48,98113801,3255
2011,2,2,2,51,1,2,41,1,48,132898942,3255
2011,2,2,2,40,1,1,43,1,48,120656334,3255
2011,2,2,2,38,1,1,42,1,48,115195524,3255
2011,2,2,2,35,2,2,43,5,48,162842080,3255
2011,2,2,2,47,1,2,43,1,48,135429064,3255
2011,2,2,2,52,1,2,43,1,48,130523066,3255
2011,2,1,-1,52,4,2,43,4,48,109332453,3255
2011,2,2,2,56,1,2,45,1,48,137702030,3255
2011,2,2,2,25,1,1,41,1,48,102569031,3255
2011,1,2,2,47,1,2,43,4,48,129697172,3255
2011,2,2,2,37,1,2,41,1,48,127509346,3255
2011,2,2,2,60,1,2,41,1,48,127004811,3255
2011,2,2,2,30,1,2,41,1,48,128627584,3255
2011,2,2,2,42,4,2,43,4,48,124402840,3255
2011,1,2,2,33,1,2,43,1,49,79865527,3255
2011,2,2,2,60,1,2,42,1,49,66377277,3255
2011,2,2,2,31,1,2,42,1,50,12021973,3255
2011,1,1,-1,24,1,2,42,1,50,16746426,3255
2011,2,2,2,46,1,2,42,1,50,12965677,3255
2011,2,2,2,22,1,2,41,1,50,13004299,3255
2011,2,2,2,29,1,2,43,1,50,12002071,3255
2011,2,2,2,64,1,2,44,1,50,11089251,3255
2011,2,2,2,57,1,2,42,1,50,13143934,3255
2011,2,2,2,56,1,2,43,1,51,115550482,3255
2011,2,2,2,57,1,2,43,1,51,116411851,3255
2011,2,2,2,24,1,2,43,1,51,136129690,3255
2011,2,1,-1,32,4,2,41,4,53,95724421,3255
2011,2,2,1,56,1,2,43,1,53,104017412,3255
2011,2,2,2,32,1,2,42,1,53,99805128,3255
2011,2,2,2,52,1,2,42,1,53,101800539,3255
2011,2,1,-1,27,1,2,43,1,53,101759334,3255
2011,2,2,2,34,1,2,41,1,53,94446607,3255
2011,2,2,2,54,1,2,40,1,53,96334885,3255
2011,2,2,2,25,1,2,43,4,53,101672821,3255
2011,2,2,2,48,1,2,43,1,54,53210219,3255
2011,1,1,-1,29,1,2,43,1,54,53236533,3255
2011,2,2,2,22,1,2,43,1,54,53250190,3255
2011,2,2,2,30,1,2,42,1,54,48811131,3255
2011,2,2,2,50,1,2,43,1,54,51413198,3255
2011,2,2,2,58,1,2,41,1,54,52904786,3255
2011,2,2,2,37,1,2,43,1,54,48289862,3255
2011,2,2,2,28,1,2,43,1,55,80161798,3255
2011,1,2,2,47,1,2,43,1,55,77164820,3255
2011,2,2,2,47,1,2,43,1,55,92843857,3255
2011,1,2,2,45,1,2,42,1,55,76854752,3255
2011,2,2,2,60,1,2,43,1,55,87068581,3255
2011,2,2,2,55,1,2,41,1,55,94302855,3255
2011,2,1,-1,32,1,2,40,1,55,78624140,3255
2011,2,2,2,42,1,2,43,1,55,74929483,3255
2011,2,2,2,30,1,2,43,1,56,10558889,3255
2011,2,2,2,32,1,2,43,1,56,10558889,3255
2011,2,2,2,52,1,2,43,1,56,10807472,3255
2011,2,2,2,29,1,2,42,1,56,10481281,3255
2011,1,2,2,48,1,2,43,1,56,12486161,3255
2011,2,2,2,51,1,2,41,1,56,10419142,3255
2012,2,2,2,34,3,2,43,1,01,159189152,3255
2012,2,2,2,44,1,2,42,1,01,178082885,3255
2012,2,1,-1,24,1,2,43,1,02,24230463,3255
2012,2,2,2,24,1,2,43,1,02,24230463,3255
2012,2,1,-1,58,4,2,39,4,02,18089772,3255
2012,2,2,2,59,1,2,43,1,04,132152734,3255
2012,1,2,2,62,4,2,43,4,04,129724993,3255
2012,2,2,2,57,1,2,46,1,04,130550333,3255
2012,1,2,2,60,1,2,44,1,04,107722250,3255
2012,2,2,2,62,1,2,42,1,04,153352624,3255
2012,2,1,-1,53,1,2,43,1,05,85318641,3255
2012,2,2,2,34,1,2,42,1,05,74060381,3255
2012,2,2,2,38,8,2,43,3,05,101810795,3255
2012,2,2,2,43,1,2,42,1,05,69630516,3255
2012,2,2,2,46,1,1,41,1,05,81954523,3255
2012,1,1,-1,46,4,2,41,5,06,98123260,3255
2012,2,2,1,55,1,2,43,1,06,123203495,3255
2012,2,2,2,56,4,2,43,4,06,119812319,3255
2012,1,1,-1,47,6,1,43,1,06,219012008,3255
2012,2,2,2,38,1,2,43,1,06,127985990,3255
2012,2,2,2,64,1,2,42,1,06,117217277,3255
2012,2,1,-1,28,2,2,43,1,06,125455526,3255
2012,2,2,2,39,4,2,43,4,06,148296378,3255
2012,2,1,-1,45,4,2,43,4,06,106466548,3255
2012,2,1,-1,59,5,2,43,4,06,115883303,3255
2012,2,2,2,46,1,2,44,1,06,124327898,3255
2012,2,1,-1,39,1,1,40,4,06,101384417,3255
2012,2,1,-1,43,1,2,42,1,06,126113669,3255
2012,1,2,2,32,1,2,43,1,06,126414317,3255
2012,2,1,-1,26,1,2,42,1,06,132240803,3255
2012,2,2,2,38,1,2,42,1,06,135071875,3255
2012,2,2,2,51,1,2,43,1,06,125422323,3255
2012,2,2,2,64,1,2,41,1,06,118347876,3255
2012,2,1,-1,51,4,2,43,4,06,142073285,3255
2012,2,2,2,52,4,2,43,4,06,141751458,3255
2012,2,2,2,30,1,2,42,1,06,137563497,3255
2012,2,1,-1,47,1,2,43,1,06,130005871,3255
2012,2,2,2,49,1,2,42,1,08,62946662,3255
2012,2,2,2,29,1,2,43,1,08,65440041,3255
2012,2,2,2,56,1,2,43,1,08,58395292,3255
2012,1,2,2,37,1,1,43,1,08,84985254,3255
2012,2,2,2,70,1,1,43,1,08,73087953,3255
2012,2,2,2,31,1,2,43,1,08,64709360,3255
2012,2,2,2,41,1,2,42,1,08,59323404,3255
2012,2,2,2,64,1,2,43,1,09,48228545,3255
2012,2,2,2,51,1,2,43,1,09,48786536,3255
2012,2,1,-1,50,2,2,44,4,09,51087793,3255
2012,1,2,2,43,1,2,43,4,09,30451214,3255
